"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
101959,"San Luis Obispo County, CA, USA","California, USA","United States","35.120068945179, -120.63332870047",land,,2019-09-21,"Environmental Center of San Luis Obispo",10,,10,20,1,0,10,35,66,18,49,24,,82,151,415,6,9,2,8,23,244,17,75,17,,,,5,2,2,,4,8,7,,,,,34,,,,,1,,4,,,2,,,6,5,10,,45,3,,4,4,16,,,,66,112,447,2028
101960,"San Luis Obispo County, CA, USA","California, USA","United States","35.194414224387, -120.47068485286",land,,2019-09-21,"Environmental Center of San Luis Obispo",27,9,36,104,3,0,9,6,31,55,75,73,,224,121,661,10,16,17,6,21,175,82,36,25,,,,4,,,,2,41,20,,,,,13,,,,,,,2,,,,,8,5,55,5,,22,9,,2,,,,,,27,65,257,2171
101961,"San Luis Obispo County, CA, USA","California, USA","United States","35.132898635803, -120.59745005589",land,,2019-09-21,"Environmental Center of San Luis Obispo",10,19,29,96,3,0,19,28,37,16,12,13,,7,10,334,5,20,8,2,5,70,6,6,6,,,,8,,2,,2,1,,,,,,40,,,,,,,,,3,3,,,,,2,,29,2,,,,,,,,11,33,41,762
101962,"San Luis Obispo County, CA, USA","California, USA","United States","35.123596530613, -120.57571624481",land,,2019-09-21,"Environmental Center of San Luis Obispo",10,14,24,132,1,0,28,6,30,35,74,50,,46,86,751,8,31,36,10,20,320,39,89,35,,,,5,,2,,4,7,10,,,,,11,,,,,4,,,,,2,,,,,6,,28,22,,13,1,,,,,31,45,117,1974
101963,"San Luis Obispo County, CA, USA","California, USA","United States","35.117124317517, -120.58062422684",land,,2019-09-21,"Environmental Center of San Luis Obispo",2,71,73,38,2,0,20,17,52,3,41,20,,28,78,123,7,67,17,3,15,508,23,48,36,,,16,56,,1,,4,12,17,,,,,53,,,,,3,,,,,3,,,1,,2,,34,1,,7,,,,,,,,,1296
101964,"San Luis Obispo County, CA, USA","California, USA","United States","35.107252129314, -120.6256467481",land,,2019-09-21,"Environmental Center of San Luis Obispo",18,3,21,144,2,0,16,8,29,8,22,19,,12,38,5174,4,14,24,1,7,138,13,11,11,,,1,9,,4,,4,,1,,,,,11,,,,,,,1,,1,1,,2,,5,,,15,6,,3,2,,,,,55,28,114,5796
101965,"San Luis Obispo County, CA, USA","California, USA","United States","35.03059719656, -120.62240555381",land,,2019-09-21,"Environmental Center of San Luis Obispo",3,30,33,150,3,0,12,15,27,21,49,21,,40,40,44,17,7,4,20,10,67,67,19,33,,,,14,,,,3,3,2,,,,,17,,,,,1,,3,,1,1,,4,9,100,11,,15,1,,12,18,1,,,,12,30,200,959
102885,"San Luis Obispo County, CA, USA","California, USA","United States","35.176162899822, -120.71645085126",land,,2019-05-28,"Environmental Center of San Luis Obispo",15,,15,150,1,0,12,6,19,136,36,38,,184,30,450,3,7,9,3,6,111,11,8,10,,,,,2,,,2,3,3,,,,,,,,,,20,,,,1,2,,,,,,,1,,,1,1,,,,,61,257,258,1679
102891,"San Luis Obispo County, CA, USA","California, USA","United States","35.179376215141, -120.73552431996",land,,2019-09-13,"Environmental Center of San Luis Obispo",13,,13,35,2,0,7,,8,2,11,10,,26,48,226,1,4,5,,2,81,3,10,5,,,,2,,,,,5,,,,,,4,,,,,,,,,,,,,,15,,,2,2,,1,1,,,,,4,1,52,531
103746,"San Luis Obispo County, CA, USA","California, USA","United States","35.178989666834, -120.73570008499",land,,2019-10-25,"Environmental Center of San Luis Obispo",27,,27,98,2,0,10,3,11,31,27,34,,40,90,754,3,30,26,4,15,247,17,72,30,,,,8,,,,1,8,,,,,,24,,,,,1,,3,,,2,,,,,4,,29,4,,1,1,2,,,,10,44,126,1702
103751,"San Luis Obispo County, CA, USA","California, USA","United States","35.365408732131, -120.85999086499",land,,2019-04-06,"Environmental Center of San Luis Obispo",51,3,54,61,2,0,11,6,45,13,8,9,,37,43,427,4,8,7,2,12,205,22,51,15,,,2,9,,,,3,7,1,,,,,9,,,,,,,,,1,1,,,6,9,21,,29,1,,8,,1,,,,58,63,394,1537
103752,"San Luis Obispo County, CA, USA","California, USA","United States","35.120978801391, -120.63513801809",land,,2019-04-26,"Environmental Center of San Luis Obispo",18,,18,196,3,0,15,7,19,3,30,50,,42,64,692,19,13,10,,6,287,5,32,15,,,1,2,14,,,3,4,,,,,,2,,,,,1,,6,,,7,,1,2,2,10,,11,4,,7,1,6,,,,32,23,317,1750
103756,"San Luis Obispo County, CA, USA","California, USA","United States","35.370538434174, -120.86531236768",land,,2019-06-15,"Environmental Center of San Luis Obispo",8,1,9,19,1,0,5,4,11,5,10,12,,17,19,282,1,4,8,1,2,71,8,12,2,,,,,,1,,,,,,,,,2,,,,,,,5,,,,,,,1,,,12,,,1,,5,,,,2,6,64,568
122734,"San Luis Obispo County, CA, USA","California, USA","United States","35.267460232726, -120.69107124592",land,,2019-09-21,"2019 CCD- San Luis Obispo Co. differences",1,,1,3488,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Totals:,,,,,,,,,,,,,,,,1022,1444,1569,2227,1797,0,2910,3991,35713,360,946,814,322,1063,10869,1256,1915,1011,0,0,59,1023,175,87,0,131,411,241,0,0,0,0,716,0,153,0,0,100,0,144,0,130,71,0,83,121,636,252,12,1157,291,10,442,118,261,236,0,3,3100,4962,13922
