list_name,master_item_name,master_material,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.378617902969","-120.86326164647","3.123094077222","4.7217468807918","Morro Bay, California, United States of America","20220430173940","2022-04-30 17:39:40","","kvakili","0","","2035165","51179"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.125320057981","-120.63577393616","7.3083417816088","4.7819179957346","Grover Beach, California, United States of America","20220502015549","2022-05-02 01:55:49","","kvakili","0","","2036952","51220"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.126139659621","-120.63622106329","5.3868861291558","4.7896698997646","Grover Beach, California, United States of America","20220502020104","2022-05-02 02:01:04","","kvakili","0","","2036954","51220"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.128071721059","-120.63679771372","4.8512317510322","4.7978154857106","Grover Beach, California, United States of America","20220502021054","2022-05-02 02:10:54","","kvakili","0","","2036974","51220"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","5","","35.120106276636","-120.63492579625","3.7121164342389","4.7419570610173","Grover Beach, California, United States of America","20220502020716","2022-05-02 02:07:16","","kvakili","0","","2037041","51221"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","20","","35.120547348111","-120.63457914879","4.7762107234448","4.742594868664","Grover Beach, California, United States of America","20220502021630","2022-05-02 02:16:30","","kvakili","0","","2037051","51221"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.123959480188","-120.6349711367","8.5142394145951","4.7529664500366","Grover Beach, California, United States of America","20220502014926","2022-05-02 01:49:26","Default","kvakili","0","","2037067","51222"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.124510030036","-120.63510295697","8.1848881831393","4.7409315524803","Grover Beach, California, United States of America","20220502015424","2022-05-02 01:54:24","Default","kvakili","0","","2037072","51222"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.125335364561","-120.63581490697","5.6031934432685","4.7508151327198","Grover Beach, California, United States of America","20220502015936","2022-05-02 01:59:36","Default","kvakili","0","","2037077","51222"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.402250928276","-120.86905058762","3.3612273335457","4.8078412985279","Morro Bay, California, United States of America","20220521223007","2022-05-21 22:30:07","","kvakili","0","","2049657","51579"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.400659575155","-120.86736187462","3.8812873028219","4.7260407605092","Morro Bay, California, United States of America","20220521224142","2022-05-21 22:41:42","","kvakili","0","","2049678","51579"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.121862643903","-120.63426360302","7.220455782488","4.7412045472423","Grover Beach, California, United States of America","20220925014927","2022-09-25 01:49:27","Default","emmabookerdodd","0","","2206641","55611"
"Surfrider Student Clubs","Other Glass","GLASS","Other Glass Item (write-in)","GLASS","1","","35.121523093313","-120.63455892291","3.1127972546965","4.7418555835867","Grover Beach, California, United States of America","20220925015417","2022-09-25 01:54:17","Default","emmabookerdodd","0","","2206657","55611"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","34.409965515137","-119.87065124512","11.133480072021","65","Goleta, California, United States of America","20201117182650","2020-11-17 18:26:50","","Daniela ","0","","847628","24769"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","34.407920837402","-119.85180664062","9.338228225708","8.0012083053589","Isla Vista, California, United States of America","20201207234319","2020-12-07 23:43:19","","Skye Schoenhoeft","0","","872469","25408"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","34.409469604492","-119.86459350586","11.065244674683","65","Goleta, California, United States of America","20210124234023","2021-01-24 23:40:23","","Isla Vista Surfrider Club","0","","907755","26199"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","34.409721374512","-119.86275482178","10.564052581787","65","Goleta, California, United States of America","20210124234644","2021-01-24 23:46:44","","Isla Vista Surfrider Club","0","","907762","26199"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","34.409469604492","-119.86459350586","11.065244674683","65","Goleta, California, United States of America","20210124234023","2021-01-24 23:40:23","","Isla Vista Surfrider Club","0","","907820","26201"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","34.409721374512","-119.86275482178","10.564052581787","65","Goleta, California, United States of America","20210124234644","2021-01-24 23:46:44","","Isla Vista Surfrider Club","0","","907827","26201"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","3","","34.409744262695","-119.86548614502","12.407205581665","4.0006041526794","Goleta, California, United States of America","20210205010937","2021-02-05 01:09:37","","Isla Vista Surfrider Club","0","","918831","26414"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.399247971894","-120.86771720113","3.2101070769131","4.8776220103823","Morro Bay, California, United States of America","20220206183233","2022-02-06 18:32:33","","calpolysurfrider","0","","1883609","48263"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.399811159682","-120.86783138153","2.1789863388985","4.8066116009698","Morro Bay, California, United States of America","20220206184313","2022-02-06 18:43:13","","calpolysurfrider","0","","1883620","48263"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.126626505892","-120.63723593716","3.4069294920191","4.7430426255751","Grover Beach, California, United States of America","20220226182157","2022-02-26 18:21:57","","calpolysurfrider","0","","1897659","48758"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.129231636312","-120.6380787793","3.3738331198692","4.7236075825383","Grover Beach, California, United States of America","20220226183149","2022-02-26 18:31:49","","calpolysurfrider","0","","1897662","48758"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.122471314072","-120.63555076827","3.4746806817129","4.7419943814437","Grover Beach, California, United States of America","20220502014636","2022-05-02 01:46:36","","kvakili","0","","2036984","51221"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.122451716169","-120.63552065994","3.9730005571619","4.7333651822672","Grover Beach, California, United States of America","20220502014649","2022-05-02 01:46:49","","kvakili","0","","2036985","51221"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.122437807704","-120.63549707585","3.8897104337811","4.7370181611286","Grover Beach, California, United States of America","20220502014720","2022-05-02 01:47:20","","kvakili","0","","2036986","51221"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.122109201699","-120.6356452291","3.5094574857503","4.7430045720037","Grover Beach, California, United States of America","20220502015209","2022-05-02 01:52:09","","kvakili","0","","2036998","51221"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","3","","35.12048645602","-120.63456756984","4.8740159794688","4.7381866195581","Grover Beach, California, United States of America","20220502021537","2022-05-02 02:15:37","","kvakili","0","","2037050","51221"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.4025937","-120.8686664","-24.10000038147","8.3599996566772","Morro Bay, California, United States of America","20220521222946","2022-05-21 22:29:46","","kvakili","0","","2049639","51578"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.406190994713","-120.87083301746","12.762925305404","4.734405777954","Morro Bay, California, United States of America","20220521225347","2022-05-21 22:53:47","","kvakili","0","","2049713","51580"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.400611986778","-120.86826534026","3.4616282023489","4.7659563907851","Morro Bay, California, United States of America","20221008164027","2022-10-08 16:40:27","Default","kvakili","0","","2225441","56025"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.399087966152","-120.8672903016","2.8155073747039","4.7321938116085","Morro Bay, California, United States of America","20221008165901","2022-10-08 16:59:01","Default","kvakili","0","","2225513","56025"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.399087966152","-120.8672903016","2.8155073747039","4.7321938116085","Morro Bay, California, United States of America","20221008165901","2022-10-08 16:59:01","Default","kvakili","0","","2225514","56025"
"Surfrider Student Clubs","Plastic Film","PLASTIC","Plastic Film/Wrapper (non-food or unknown)","OTHER PLASTIC + FOAM","1","","35.399480887079","-120.86740276773","2.8516099723056","4.7411025827077","Morro Bay, California, United States of America","20221008171512","2022-10-08 17:15:12","Default","kvakili","0","","2225703","56025"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.403530163261","-120.86931329289","5.519201326184","4.9118066652192","Morro Bay, California, United States of America","20220206192028","2022-02-06 19:20:28","","calpolysurfrider","0","","1883639","48263"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.399051777941","-120.86733143974","3.4026813181117","4.7219579025281","Morro Bay, California, United States of America","20220206191205","2022-02-06 19:12:05","","calpolysurfrider","0","","1883663","48266"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","3","","35.378505396574","-120.86291273168","4.2364664403722","4.7689498785419","Morro Bay, California, United States of America","20220430173531","2022-04-30 17:35:31","","kvakili","0","","2035153","51179"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.123048542144","-120.63545692756","5.3033957919106","4.7433762240274","Grover Beach, California, United States of America","20220502014452","2022-05-02 01:44:52","","kvakili","0","","2036982","51221"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","2","","35.403081399856","-120.86891566497","4.3946877717972","4.7283055994359","Morro Bay, California, United States of America","20220521222625","2022-05-21 22:26:25","","kvakili","0","","2049653","51579"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.4022528","-120.8689306","-25.10000038147","7.7670001983643","Morro Bay, California, United States of America","20221008170252","2022-10-08 17:02:52","Default","amybekind","0","","2225384","56023"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.4017749","-120.8686378","-32.115112304688","8.1719999313354","Morro Bay, California, United States of America","20221008170440","2022-10-08 17:04:40","Default","amybekind","0","","2225385","56023"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.4066124","-120.8715319","-24.200000762939","9","Morro Bay, California, United States of America","20221008164730","2022-10-08 16:47:30","Default","kvakili","0","","2225401","56024"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.402307713829","-120.86896161902","3.1286333836615","4.7820968452097","Morro Bay, California, United States of America","20221008163209","2022-10-08 16:32:09","Default","kvakili","0","","2225437","56025"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.399090450928","-120.86729742896","2.9894198169932","4.7515880511065","Morro Bay, California, United States of America","20221008170318","2022-10-08 17:03:18","Default","kvakili","0","","2225554","56025"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.399448860353","-120.86740375965","3.1755583137274","4.8005540552529","Morro Bay, California, United States of America","20221008170701","2022-10-08 17:07:01","Default","kvakili","0","","2225581","56025"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.399448860353","-120.86740375965","3.1755583137274","4.8005540552529","Morro Bay, California, United States of America","20221008170701","2022-10-08 17:07:01","Default","kvakili","0","","2225582","56025"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.399456580236","-120.86741361948","3.3510849596933","4.7355631963168","Morro Bay, California, United States of America","20221008170745","2022-10-08 17:07:45","Default","kvakili","0","","2225585","56025"
"Surfrider Student Clubs","Other Rubber","RUBBER","Other Rubber/Latex Item (write-in)","RUBBER+ LATEX","1","","35.399481973276","-120.86740977792","2.86135294009","4.7343701317965","Morro Bay, California, United States of America","20221008171240","2022-10-08 17:12:40","Default","kvakili","0","","2225682","56025"
"Surfrider Student Clubs","Plastic Strapping Bands or Zip Ties","PLASTIC","Zip ties","OTHER PLASTIC + FOAM","1","","35.122684179215","-120.63507993449","5.6340666860342","4.7873565058549","Grover Beach, California, United States of America","20220226184817","2022-02-26 18:48:17","","calpolysurfrider","0","","1897707","48759"
"Surfrider Student Clubs","Plastic Strapping Bands or Zip Ties","PLASTIC","Zip ties","OTHER PLASTIC + FOAM","1","","35.122684266813","-120.63508010233","5.8162260726094","4.7849742273884","Grover Beach, California, United States of America","20220226184818","2022-02-26 18:48:18","","calpolysurfrider","0","","1897708","48759"
"Surfrider Student Clubs","Plastic Strapping Bands or Zip Ties","PLASTIC","Zip ties","OTHER PLASTIC + FOAM","2","","35.121286796098","-120.6350491937","1.3087200103328","4.736885834114","San Luis Obispo County, California, United States of America","20220925014434","2022-09-25 01:44:34","Default","calpolysurfrider","0","","2206291","55603"
"Surfrider Student Clubs","Plastic Strapping Bands or Zip Ties","PLASTIC","Zip ties","OTHER PLASTIC + FOAM","1","","35.121280412752","-120.63505239546","1.1748599959537","4.7390746692855","San Luis Obispo County, California, United States of America","20220925014437","2022-09-25 01:44:37","Default","calpolysurfrider","0","","2206292","55603"
"Surfrider Student Clubs","Plastic Strapping Bands or Zip Ties","PLASTIC","Zip ties","OTHER PLASTIC + FOAM","1","","35.121907411064","-120.63492645591","5.0664932047948","4.782363264678","Grover Beach, California, United States of America","20220925020403","2022-09-25 02:04:03","","kvakili","0","","2206408","55604"
"Surfrider Student Clubs","Feminine Hygeine Products","PLASTIC","Tampons/Tampon Applicators","PERSONAL CARE","1","","35.121064639708","-120.63508807241","1.4203362055123","4.7410592806271","San Luis Obispo County, California, United States of America","20220925014607","2022-09-25 01:46:07","Default","calpolysurfrider","0","","2206294","55603"
"Surfrider Student Clubs","Feminine Hygeine Products","PLASTIC","Tampons/Tampon Applicators","PERSONAL CARE","1","","35.119864811646","-120.6340685801","8.4496901640669","4.7336560255735","Grover Beach, California, United States of America","20220925020947","2022-09-25 02:09:47","","kvakili","0","","2206599","55610"
"Surfrider Student Clubs","Condoms","PLASTIC","Condoms","RUBBER+ LATEX","1","","35.123838970021","-120.63467537256","4.8625217415392","4.7391465967806","Grover Beach, California, United States of America","20220925015127","2022-09-25 01:51:27","","kvakili","0","","2206531","55608"
"Surfrider Student Clubs","Bait Containers","FISHING GEAR","Bait Bags/Containers","FISHING","1","","34.408344268799","-119.85357666016","8.5862131118774","8.0012083053589","Isla Vista, California, United States of America","20201207235136","2020-12-07 23:51:36","","Skye Schoenhoeft","0","","872482","25408"
"Surfrider Student Clubs","Bait Containers","FISHING GEAR","Bait Bags/Containers","FISHING","1","","35.126717508527","-120.63633222479","6.2259680591524","4.7396893614921","Grover Beach, California, United States of America","20220502020458","2022-05-02 02:04:58","","kvakili","0","","2036963","51220"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Foam Take-Out Food Containers","COMMON + PRIORITY ITEMS","1","","34.409576416016","-119.86019134521","11.1256980896","65","Goleta, California, United States of America","20210124235557","2021-01-24 23:55:57","","Isla Vista Surfrider Club","0","","907776","26199"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Foam Take-Out Food Containers","COMMON + PRIORITY ITEMS","1","","34.409576416016","-119.86019134521","11.1256980896","65","Goleta, California, United States of America","20210124235557","2021-01-24 23:55:57","","Isla Vista Surfrider Club","0","","907841","26201"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Foam Take-Out Food Containers","COMMON + PRIORITY ITEMS","1","","35.123351703904","-120.63540209294","5.3141767978668","4.7352112029701","Grover Beach, California, United States of America","20220226180739","2022-02-26 18:07:39","","calpolysurfrider","0","","1897713","48760"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Plastic Take-out Food Containers","FOOD & BEVERAGE PACKAGING","1","","34.409576416016","-119.86019134521","11.1256980896","65","Goleta, California, United States of America","20210124235545","2021-01-24 23:55:45","","Isla Vista Surfrider Club","0","","907775","26199"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Plastic Take-out Food Containers","FOOD & BEVERAGE PACKAGING","1","","34.409576416016","-119.86019134521","11.1256980896","65","Goleta, California, United States of America","20210124235545","2021-01-24 23:55:45","","Isla Vista Surfrider Club","0","","907840","26201"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Plastic Take-out Food Containers","FOOD & BEVERAGE PACKAGING","3","","35.402958312715","-120.86916060003","0.89031132962555","4.7374400945823","Morro Bay, California, United States of America","20220206194333","2022-02-06 19:43:33","","calpolysurfrider","0","","1883680","48267"
"Surfrider Student Clubs","Foam or Plastic Food Containers","PLASTIC","Plastic Take-out Food Containers","FOOD & BEVERAGE PACKAGING","1","","35.12009300457","-120.63523758765","0.320213210769","4.7435308823504","San Luis Obispo County, California, United States of America","20220925014956","2022-09-25 01:49:56","Default","calpolysurfrider","0","","2206304","55603"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","34.407741546631","-119.85116577148","11.078771591187","8.0012083053589","Isla Vista, California, United States of America","20201207233900","2020-12-07 23:39:00","","Skye Schoenhoeft","0","","872468","25408"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","34.40799331665","-119.8524017334","10.398542404175","8.0012083053589","Isla Vista, California, United States of America","20201207234654","2020-12-07 23:46:54","","Skye Schoenhoeft","0","","872474","25408"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","34.409759521484","-119.86598968506","9.0310249328613","4.0006041526794","Goleta, California, United States of America","20210205010904","2021-02-05 01:09:04","","Isla Vista Surfrider Club","0","","918829","26414"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.403003672313","-120.86914433539","3.3273910544813","4.8020289996102","Morro Bay, California, United States of America","20220206181125","2022-02-06 18:11:25","","calpolysurfrider","0","","1883595","48263"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.399816786004","-120.86784347613","4.1675878204405","4.9096044798381","Morro Bay, California, United States of America","20220206184342","2022-02-06 18:43:42","","calpolysurfrider","0","","1883622","48263"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.398626265674","-120.86790546888","3.2961967149749","4.8672593316311","Morro Bay, California, United States of America","20220521224918","2022-05-21 22:49:18","","kvakili","0","","2049682","51579"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.406372168888","-120.87080199921","16.525030335411","4.8005519541772","Morro Bay, California, United States of America","20220521224809","2022-05-21 22:48:09","","kvakili","0","","2049708","51580"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.123393229839","-120.63498196582","7.0340576628223","4.9245598972337","Grover Beach, California, United States of America","20220925014901","2022-09-25 01:49:01","","kvakili","0","","2206276","55602"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.123720147968","-120.63486187129","6.2235810961574","4.7687401024003","Grover Beach, California, United States of America","20220925014757","2022-09-25 01:47:57","","kvakili","0","","2206464","55606"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.123911790224","-120.63508317066","7.0738588077947","4.8626513452432","Grover Beach, California, United States of America","20220925015121","2022-09-25 01:51:21","","kvakili","0","","2206469","55606"
"Surfrider Student Clubs","Metal Fragments","METAL","Metal Fragments","METAL","1","","35.406684","-120.8715967","-24.200000762939","14.147999763489","Morro Bay, California, United States of America","20221008165410","2022-10-08 16:54:10","Default","kvakili","0","","2225415","56024"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.405687339514","-120.87053862934","6.1848090374842","4.7310672209313","Morro Bay, California, United States of America","20220206183623","2022-02-06 18:36:23","","calpolysurfrider","0","","1883575","48261"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.405683316209","-120.8705380438","6.04112077225","4.729684221574","Morro Bay, California, United States of America","20220206183625","2022-02-06 18:36:25","","calpolysurfrider","0","","1883576","48261"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.401471763563","-120.86840858139","3.8783039255068","4.7198807908442","Morro Bay, California, United States of America","20220206181839","2022-02-06 18:18:39","","calpolysurfrider","0","","1883599","48263"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399786002935","-120.8676082772","3.3048199461773","4.8418181498997","Morro Bay, California, United States of America","20220206183631","2022-02-06 18:36:31","","calpolysurfrider","0","","1883611","48263"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399823268415","-120.86756451597","2.9028362780809","4.7811344296442","Morro Bay, California, United States of America","20220206183713","2022-02-06 18:37:13","","calpolysurfrider","0","","1883613","48263"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399816936782","-120.86759558602","1.7124840579927","4.7335062818087","Morro Bay, California, United States of America","20220206184044","2022-02-06 18:40:44","","calpolysurfrider","0","","1883618","48263"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399390033067","-120.86715020515","2.4602358723059","4.7462089457337","Morro Bay, California, United States of America","20220206192335","2022-02-06 19:23:35","","calpolysurfrider","0","","1883674","48266"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399391074392","-120.86714706514","2.5538225863129","4.7457988555946","Morro Bay, California, United States of America","20220206192343","2022-02-06 19:23:43","","calpolysurfrider","0","","1883675","48266"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.126570604898","-120.63688604354","4.6778556806967","4.742458184227","Grover Beach, California, United States of America","20220502021115","2022-05-02 02:11:15","Default","kvakili","0","","2037090","51222"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.126638466393","-120.636910161","4.8011198909953","4.7429187482229","Grover Beach, California, United States of America","20220502021156","2022-05-02 02:11:56","Default","kvakili","0","","2037091","51222"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.126636218379","-120.63691341901","4.7717271931469","4.7425263859213","Grover Beach, California, United States of America","20220502021157","2022-05-02 02:11:57","Default","kvakili","0","","2037092","51222"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.126634606532","-120.63691427803","4.8123023221269","4.74293891473","Grover Beach, California, United States of America","20220502021158","2022-05-02 02:11:58","Default","kvakili","0","","2037093","51222"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.4026115","-120.8686668","-24.10000038147","8.3970003128052","Morro Bay, California, United States of America","20220521222906","2022-05-21 22:29:06","","kvakili","0","","2049637","51578"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.402751792712","-120.86908229916","3.3508511269465","4.7968092988941","Morro Bay, California, United States of America","20220521222836","2022-05-21 22:28:36","","kvakili","0","","2049655","51579"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.405952335988","-120.87090447072","5.2645731894299","4.7618390669775","Morro Bay, California, United States of America","20220521223759","2022-05-21 22:37:59","","kvakili","0","","2049697","51580"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.122974869113","-120.6348085878","7.1877131443471","4.7741588184012","Grover Beach, California, United States of America","20220925021214","2022-09-25 02:12:14","","kvakili","0","","2206477","55606"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.119863600865","-120.63406416037","8.7074546376243","4.7326139137388","Grover Beach, California, United States of America","20220925021007","2022-09-25 02:10:07","","kvakili","0","","2206600","55610"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.402671","-120.8691967","-25.10000038147","9.9580001831055","Morro Bay, California, United States of America","20221008172346","2022-10-08 17:23:46","Default","amybekind","0","","2225392","56023"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399149390909","-120.86775198664","3.5501491725445","4.7932122610448","Morro Bay, California, United States of America","20221008164501","2022-10-08 16:45:01","Default","kvakili","0","","2225445","56025"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.398994988481","-120.86734855962","3.4133273949847","4.7747547401928","Morro Bay, California, United States of America","20221008164637","2022-10-08 16:46:37","Default","kvakili","0","","2225448","56025"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399083994728","-120.86725754126","3.155262700282","4.7448941955509","Morro Bay, California, United States of America","20221008165341","2022-10-08 16:53:41","Default","kvakili","0","","2225486","56025"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399086627199","-120.8672882136","3.0232340237126","4.7352610009452","Morro Bay, California, United States of America","20221008165716","2022-10-08 16:57:16","Default","kvakili","0","","2225500","56025"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399084030079","-120.86729034474","2.8487290814519","4.7415694836769","Morro Bay, California, United States of America","20221008165737","2022-10-08 16:57:37","Default","kvakili","0","","2225505","56025"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399075454343","-120.86728566552","3.197806620039","4.7282876793676","Morro Bay, California, United States of America","20221008165802","2022-10-08 16:58:02","Default","kvakili","0","","2225509","56025"
"Surfrider Student Clubs","Other","OTHER","Other (write-in)","OTHER MATERIALS","1","","35.399092689414","-120.86730070197","2.4432494305074","4.7447833290305","Morro Bay, California, United States of America","20221008170245","2022-10-08 17:02:45","Default","kvakili","0","","2225545","56025"
