"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
285243,"Santa Barbara County, CA, USA","California, USA","United States","34.403651968814, -119.7433499688",land,,2023-07-09,"coral and claire anfinsen",2,,2,12.412,0.12947577237118,0,,,1,,1,,3,6,1,56,,5,2,,2,17,2,1,,1,,,1,,,,,1,,1,,,,,,,2,4,1,1,1,2,,,137,,,,,,,,,,,,,,,,,,249
285289,"Santa Barbara County, CA, USA","California, USA","United States","34.403692265073, -119.74358531658",land,,2023-07-06,"explore ecology, franklin aok",47,,47,6.098,0.018058499861959,0,,,1,1,3,2,,,2,4,2,,2,1,1,,,1,1,,,,,,,,,,,2,,,2,1,,3,,14,,,,,,,18,,,,,,,,,,,,,,,,,,61
285329,"Santa Barbara County, CA, USA","California, USA","United States","34.402978517441, -119.74321027323",land,saltwater,2023-07-10,"Explore Ecology",30,10,40,53.03,1,1.5,3,73,14,1,20,18,,3,7,6,10,31,74,,1,15,,7,,12,,,1,,,,,,,,,,,,,,,,1,1,1,2,,,315,,,,,,,,,,,,,,,,,,613
285534,"Santa Barbara County, CA, USA","California, USA","United States","34.401910548707, -119.46918645995",land,,2023-07-13,Nolan,2,,2,0.625864,0,0,,,2,,4,4,1,6,3,1,,,,,,2,,1,,,,,,,,,,3,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,30
285810,"Santa Barbara County, CA, USA","California, USA","United States","34.420824791337, -119.69303498056",land,,2023-07-13,"explore ecology, franklin aok",1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285872,"Santa Barbara County, CA, USA","California, USA","United States","34.401910548707, -119.46918645995",land,,2023-07-14,Nolan,2,,2,0.428,0,0,,,2,,4,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,18
286596,"Santa Barbara County, CA, USA","California, USA","United States","34.407497837078, -119.85017595384",land,,2023-07-30,,1,,1,0.871068,0.1,0,,,2,,,,,1,6,12,1,1,1,,,1,1,1,1,,,,,,,,,1,,,1,,,,2,,1,3,,,,,,,63,,,,,,,,,,,,,,,,,,99
286670,"Santa Barbara County, CA, USA","California, USA","United States","34.408218935012, -119.85059840502",land,,2023-07-31,,1,,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286863,"Santa Barbara County, CA, USA","California, USA","United States","34.37411776747, -119.47867794905",land,,2023-08-04,Robin,1,,1,17.581,0.0049665897402004,0,,,4,,,1,10,,,,,,,,1,12,,7,2,2,,,1,,,,,1,1,,,2,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,51
287302,"Santa Barbara County, CA, USA","California, USA","United States","34.403292337009, -119.74495034591",land,,2023-08-13,,5,,5,23.162,1.3636238005035,0,,5,,,,6,2,1,,,,12,,,2,,1,,,1,,,5,,,1,,1,,1,,,1,,,,8,2,,,,,,,6,,,,,,,,,,,,,,,,,,55
287303,"Santa Barbara County, CA, USA","California, USA","United States","34.41388038, -119.72387477",land,,2023-08-13,,2,,2,2.064,0,0,,,,2,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,15,,,,,,,,,,,,,,,,,,28
287582,"Santa Barbara County, CA, USA","California, USA","United States","34.403794943387, -119.74362613644",land,,2023-08-13,BTC,5,,5,5.181,0.11369192813182,0,,,6,1,5,2,,2,2,11,1,1,2,,,,,,1,,,,,,,,,,,2,,,,,,,10,16,,,,,,,,,,,,,,,,,,,,,,,,,62
287810,"Santa Barbara County, CA, USA","California, USA","United States","34.414000245775, -119.68485466216",land,,2023-08-20,,3,,3,0.151,0,0,,,1,,,,,,1,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,14
290507,"Santa Barbara County, CA, USA","California, USA","United States","34.373988141338, -119.47870074782",land,,2023-09-10,Robin,1,,1,9.853,0.029341112331589,0,,,1,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,9
290523,"Santa Barbara County, CA, USA","California, USA","United States","34.40349974753, -119.74343405333",land,,2023-09-10,"Explore Ecology",1,,1,1.49,0.062538701329471,0,,,,,,1,,,,,,,,,,,1,,,,,,,,,4,,,,,,,,,3,,5,3,,,,,,,19,,,,,,,,,,,,,,,,,,36
290524,"Santa Barbara County, CA, USA","California, USA","United States","34.402954657594, -119.7434220371",land,,2023-09-10,,1,,1,11.947,0.82001412633847,0,,,4,,,,,,3,9,,,,,,,,,,1,,,1,,,,,,,1,,,1,,9,1,5,,,,,,,,2,,,,,,,,,,,,,,,,,,37
290548,"Santa Barbara County, CA, USA","California, USA","United States","34.4208305, -119.6981901",land,,2023-09-11,SBCK,2,,2,3.264,0,0,,15,26,1,17,6,5,5,5,10,3,1,,5,2,,1,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
290689,"Santa Barbara County, CA, USA","California, USA","United States","34.403735424468, -119.7435984216",land,,2023-09-12,"Explore Ecology and Knox School SB",17,,17,3.492,0.0024781098834916,0,,,5,,,1,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,10,,,,,,,,,,,,,,,,,,21
291043,"Santa Barbara County, CA, USA","California, USA","United States","34.402963398638, -119.74321811249",land,saltwater,2023-09-12,"Explore Ecology Community Beach Cleanup",23,,23,150,0,0,,,2,2,4,12,,6,2,15,,,,,15,8,,6,2,1,,,2,,,,,1,,,,,,,,,18,18,,,,,,,140,,,,,,,,,,,,,,,,,,254
